cbsa,name,native_births,native_women_15_50,native_birth_rate,fb_births,fb_women_15_50,fb_birth_rate,all_birth_rate,pop,fb_share,median_rent,median_hh_income,black_share,hisp_share,ownership_rate,median_age_native_female,ba_plus_share,share_women_20_34,women_15_50_all
12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",65396.0,1182667.0,55.29536209262624,19405.0,242619.0,79.98136996690285,59.49753242507118,5288302.0,13.547524328224824,910,53182,32.088163648747745,10.430417929989625,66.49816252269912,35.4,34.13462287378514,35.479191359419445,1210881.6
12100,"Atlantic City-Hammonton, NJ Metro Area",1672.0,54409.0,30.73021007553897,946.0,12873.0,73.48714363396256,38.91085282839393,274685.0,15.655387079745891,993,52571,15.194495513042211,16.935398729453738,73.44449328644501,40.8,22.996711664935965,37.124404461933814,55957.8
12180,"Auburn, NY Micro Area",1042.0,17169.0,60.69077989399499,0.0,775.0,0.0,58.06954971020954,79978.0,2.9608142239115756,651,49136,,,73.86279257465698,41.9,17.689143265963157,38.3601696660215,14569.8
12220,"Auburn-Opelika, AL Metro Area",1794.0,38281.0,46.863979519866255,338.0,2781.0,121.53901474289825,51.92148458428718,140780.0,5.529194487853388,696,39381,,,63.642801372723476,30.3,31.24006760335999,54.08977460773444,36620.6
12260,"Augusta-Richmond County, GA-SC Metro Area",6848.0,129834.0,52.7442734568757,747.0,6510.0,114.74654377880185,55.70468814175908,560293.0,4.199409951578906,704,44477,35.314915588808,4.579925146307379,67.60275066419538,37.8,24.47440768114941,40.022525620744204,116312.0
12300,"Augusta-Waterville, ME Micro Area",917.0,28066.0,32.6729851065346,0.0,584.0,0.0,32.00698080279232,122143.0,2.3971901787249372,681,44964,,,71.28355295265983,43.7,22.837076034289975,37.082755588623215,23655.2
12420,"Austin-Round Rock-San Marcos, TX Metro Area",20952.0,389182.0,53.83599447045341,6811.0,83832.0,81.24582498329994,58.69382301580926,1728307.0,14.272580045096156,919,55744,7.091159151701637,31.491453775284135,57.44123552123553,31.8,39.382363035382944,41.74705815391562,414637.6
12540,"Bakersfield-Delano, CA Metro Area",10473.0,150797.0,69.45098377288673,3636.0,53121.0,68.44750663579376,69.18957620219892,842207.0,20.651217574776748,821,45524,5.416483121132928,49.322434983323575,59.036244866896034,26.8,15.00231141677683,40.52157436717837,176274.0
12580,"Baltimore-Towson, MD Metro Area",32941.0,615849.0,53.4887610436974,6746.0,79152.0,85.22842126541339,57.10351495897129,2714183.0,9.257297684054464,1048,64812,28.380658194381148,4.593279082508438,65.98689750066745,39.3,35.11081297218788,39.787987464011806,583663.6
12620,"Bangor, ME Metro Area",1147.0,36684.0,31.267037400501582,0.0,1083.0,0.0,30.370429210686577,153849.0,2.8482473074248125,662,42964,,,69.26921294764017,41.4,24.121467506862025,44.14713406623799,31818.6
12700,"Barnstable Town, MA Metro Area",1733.0,35694.0,48.55157729590407,474.0,5308.0,89.2991710625471,53.826642602799865,215937.0,8.487660752904782,1104,55294,2.308080597581702,2.2464885591630894,77.45682653671881,52.4,39.07467345166599,34.049433906048264,32220.8
12940,"Baton Rouge, LA Metro Area",11982.0,199527.0,60.052023034476534,550.0,8180.0,67.23716381418093,60.33499111729503,804406.0,3.505319453111986,756,48294,35.37169041503917,3.4587012031237956,69.15033665647327,35.5,26.648645053771435,43.6008133616676,178911.8
12980,"Battle Creek, MI Metro Area",1409.0,30386.0,46.370038833673405,157.0,1511.0,103.90469887491727,49.095526225036835,136072.0,4.044182491622082,624,42921,,,72.15399239543726,40.1,17.198714279424067,36.51170275671589,26720.2
13020,"Bay City, MI Metro Area",1551.0,23790.0,65.1954602774275,28.0,281.0,99.644128113879,65.5976070790578,107703.0,1.0491815455465494,556,45451,,,77.90940450254176,42.8,20.349452640323726,37.19415542188262,19683.2
13140,"Beaumont-Port Arthur, TX Metro Area",4253.0,82967.0,51.26134487205756,398.0,6877.0,57.874072996946346,51.76750812519478,389068.0,6.07091819424882,717,41291,24.293953756155737,12.85662146462829,67.63729373877854,38.3,15.005750228835637,39.53486542410486,76261.8
13180,"Beaver Dam, WI Micro Area",1330.0,18262.0,72.82882488226919,197.0,575.0,342.6086956521739,81.06386367255932,88748.0,2.3549826474962816,744,50797,,,72.48917488573491,43.2,14.224289504811228,34.13706905530674,15361.6
13220,"Beckley, WV Micro Area",1064.0,16893.0,62.9846682057657,0.0,313.0,0.0,61.83889340927583,78904.0,1.3712866267869817,558,37982,,,76.43269657929808,43.4,17.258874243848787,35.761476492903114,14076.6
13380,"Bellingham, WA Metro Area",2134.0,45380.0,47.02512119876598,563.0,6783.0,83.0016217013121,51.70331460997259,201628.0,11.106592338365703,826,49938,0.9924216874640427,7.828277818556946,61.17477082502989,35.7,32.075068334173196,47.58111337644977,44437.8
13460,"Bend, OR Metro Area",1743.0,33770.0,51.61385845424933,46.0,2770.0,16.60649819494585,48.96004378763,157894.0,4.457420801297072,870,44680,,,64.93137866500311,41.8,30.29376154973555,34.69500837834049,29958.2
13740,"Billings, MT Metro Area",2364.0,35747.0,66.13142361596778,56.0,1041.0,53.79442843419788,65.78232032184408,157365.0,1.8714453658691577,671,47968,0.5376036602802402,4.499729927239221,69.76359302166685,40.3,31.617265653945907,41.321803983732444,30785.2
13780,"Binghamton, NY Metro Area",3362.0,54676.0,61.489501792376906,121.0,3728.0,32.457081545064376,59.63632627902198,251321.0,4.553539099398777,652,45959,3.511047624352919,3.027602150238142,70.22413964097987,43.6,23.51180953058153,43.61479271612787,49072.8
13820,"Birmingham-Hoover, AL Metro Area",12865.0,264725.0,48.59760128435168,1471.0,16351.0,89.96391658002568,51.00399891844199,1128978.0,4.222137189564367,749,44216,28.327124177796204,4.416826545778572,70.69586772635506,39.2,26.257475265108653,38.96665624691795,239289.2
13900,"Bismarck, ND Metro Area",,,,,,,,109266.0,1.2455841707392967,575,53403,,,75.6871837171456,39.7,32.17763451927895,41.43558717532164,21421.2
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",1205.0,42227.0,28.536244582849836,92.0,3480.0,26.436781609195403,28.376397488349706,161768.0,6.646555561050393,750,40127,,,64.32277487749415,32.8,29.963833634719713,59.13507622092147,41104.2
14020,"Bloomington, IN Metro Area",1880.0,50159.0,37.48081102095337,129.0,4087.0,31.56349400538292,37.03498875493124,192696.0,5.885436127371611,669,38143,2.4022294183584503,2.29947689625109,61.911286639262784,32.5,32.73191065762459,58.38407115591052,48254.6
14060,"Bloomington-Normal, IL Metro Area",2352.0,43989.0,53.46791243265362,405.0,2917.0,138.84127528282482,58.77712872553618,169832.0,5.216331433416553,702,59588,,,68.58029102247629,33.5,40.44450971753072,52.726186230759595,41501.2
14100,"Bloomsburg-Berwick, PA Micro Area",803.0,21041.0,38.16358538092296,135.0,730.0,184.93150684931507,43.0848376280373,85554.0,2.680178600649882,670,42729,,,70.52079342155679,41.3,21.80142937219731,49.86457204767064,18460.0
14140,"Bluefield, WV-VA Micro Area",,,,,,,,107360.0,1.2043591654247392,529,31841,,,72.91586890415587,45.1,15.454957580467587,39.018543962932135,19941.8
14260,"Boise City-Nampa, ID Metro Area",8302.0,137322.0,60.45644543481744,1137.0,14458.0,78.64158251487066,62.18869416260377,619694.0,6.441082211543117,743,47237,0.7695733700826537,12.756134479275255,68.18587866155276,34.7,28.337044624565777,37.54623052806897,130649.6
14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",37701.0,934384.0,40.34850767992602,18119.0,249995.0,72.47744954899098,47.130183834735334,4560689.0,16.836162255308356,1141,68020,6.9069169154046675,9.057403387953004,61.673378434888214,38.9,43.006648065439045,40.45521193908631,1000773.4
14500,"Boulder, CO Metro Area",2155.0,67711.0,31.826438835639703,851.0,9893.0,86.02041847771152,38.735116746559456,295166.0,10.192569604900294,996,61859,0.7155295664134759,13.409742314494217,62.253911533387885,37.0,57.5028449801905,43.47636935336758,66659.2
14540,"Bowling Green, KY Metro Area",1499.0,31452.0,47.65992623680529,410.0,3636.0,112.76127612761276,54.406064751481985,127280.0,6.8966059082338145,622,39092,,,59.46176936546319,35.9,24.65330486016415,49.696059836334754,29841.4
14580,"Bozeman, MT Micro Area",1544.0,22058.0,69.99727989844955,0.0,1224.0,0.0,66.3173266901469,89658.0,2.9601374110508822,818,49506,,,62.66410140334994,31.8,43.511315417256014,49.398591824760416,20452.0
14660,"Brainerd, MN Micro Area",1382.0,18238.0,75.77585261541836,0.0,310.0,0.0,74.50938106534396,91146.0,1.5019858249402058,650,44028,,,76.04413119816701,45.1,19.4054589955696,38.00258718551176,15151.6
14700,"Branson, MO Micro Area",,,,,,,,84065.0,1.6725153155296497,666,35897,,,72.86366173139425,44.9,14.332225230473972,40.60764070852112,15265.6
14740,"Bremerton-Silverdale, WA Metro Area",3366.0,52362.0,64.28325885183912,205.0,4289.0,47.79668920494288,63.035074402923165,251809.0,5.911623492408928,936,56303,2.740172114578907,6.250769432387246,65.31921331316187,40.3,28.67338221684345,39.08989531082382,47168.2
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",7851.0,165453.0,47.451542129789125,4416.0,58943.0,74.91983780940909,54.66674985293855,918714.0,20.181362208478372,1233,74831,10.344786299109407,16.98961809660025,68.98365497689089,40.1,43.990983892426726,33.114285124249896,184008.2
15180,"Brownsville-Harlingen, TX Metro Area",4690.0,68273.0,68.69479882237488,1952.0,33036.0,59.087056544375834,65.56179608919247,408054.0,25.432908389575886,632,31736,0.3450523705195881,88.10696623486108,67.55898562887722,23.9,14.277813030578471,37.98898588321963,88504.6
15260,"Brunswick, GA Metro Area",1997.0,23757.0,84.05943511386117,210.0,1670.0,125.74850299401197,86.79749872183112,107890.0,3.887292612846418,733,39066,,,65.98968481375358,43.1,20.639495364202396,38.677476711375675,20696.8
15380,"Buffalo-Niagara Falls, NY Metro Area",10140.0,254509.0,39.84142014624238,827.0,17521.0,47.20050225443753,40.31540638900121,1135198.0,6.0184214559927,672,46420,11.639379209618058,4.121659833791109,65.51753085037916,42.2,28.26621590011799,40.854027915388436,226484.4
15500,"Burlington, NC Metro Area",1495.0,33690.0,44.37518551498961,458.0,3944.0,116.12576064908723,51.894563426688634,151528.0,7.25674462805554,663,41058,,,65.33413586129642,39.5,20.933526185740973,40.32496307237814,31819.0
15540,"Burlington-South Burlington, VT Metro Area",2750.0,52016.0,52.868348200553676,236.0,4600.0,51.30434782608695,52.741274551363574,211035.0,6.807875470893454,904,54738,,,66.35035020750836,38.5,40.1781923123979,44.884099549056266,48032.6
15940,"Canton-Massillon, OH Metro Area",4374.0,87395.0,50.0486297843126,0.0,1567.0,0.0,49.16706009307345,403238.0,1.8966466454054431,635,42365,7.030587395037174,1.581696169507834,72.45783177874935,43.0,19.80696133113252,37.41867995287279,74182.2
15980,"Cape Coral-Fort Myers, FL Metro Area",4806.0,99335.0,48.38173856143353,2194.0,26532.0,82.69259761797075,55.61425949613481,620151.0,15.398507782781937,873,43936,7.792618249426349,18.39842231972536,70.98415442482231,48.0,23.40377528765887,38.24173502122673,104114.0
16020,"Cape Girardeau-Jackson, MO-IL Metro Area",716.0,23057.0,31.053476167758166,166.0,672.0,247.02380952380955,37.169707952294665,98062.0,1.6979054067834634,658,41288,,,66.55652456529982,39.1,23.744556874784625,44.746314284305505,20281.0
16180,"Carson City, NV Metro Area",302.0,10352.0,29.17310664605873,340.0,2045.0,166.25916870415648,51.786722594176005,55226.0,10.158258791149096,851,52414,,,58.78720093367049,42.9,20.771239416558966,38.10841893920196,10260.2
16220,"Casper, WY Metro Area",851.0,17438.0,48.80146805826356,46.0,449.0,102.44988864142539,50.14815228937216,75507.0,1.7468579072139008,760,51735,,,71.58924682248156,36.9,18.01135352176751,42.503453405589205,15057.6
16300,"Cedar Rapids, IA Metro Area",3631.0,59814.0,60.70485170695824,412.0,2493.0,165.26273565984755,64.88837530293547,258223.0,2.6895357888336826,659,53755,,,73.64079914687203,38.2,28.105275416327007,38.2009125532637,53038.0
16500,"Centralia, WA Micro Area",907.0,15116.0,60.002646202699125,0.0,854.0,0.0,56.79398872886662,75487.0,4.025858757136991,663,38643,,,71.6082723331675,43.3,11.556072953046177,36.985252995025455,13589.2
16540,"Chambersburg, PA Micro Area",2029.0,33101.0,61.29724177517296,52.0,1634.0,31.82374541003672,59.9107528429538,149834.0,3.445145961530761,739,49514,,,74.38165922166408,40.9,20.197694223744968,38.579528335478926,29207.2
16580,"Champaign-Urbana, IL Metro Area",1630.0,57985.0,28.110718289212727,836.0,9128.0,91.5863277826468,36.74399892718251,234445.0,10.116231952056985,742,45845,,,57.92934800568388,32.8,37.72250616848784,56.88095134788747,59923.4
16620,"Charleston, WV Metro Area",3044.0,67599.0,45.03025192680365,0.0,877.0,0.0,44.45353116420352,304571.0,1.2053018836330445,604,43922,,,74.65214761040532,42.8,19.54173273615786,35.11367473465452,57453.4
16700,"Charleston-North Charleston-Summerville, SC Metro Area",9117.0,161994.0,56.27986221711915,677.0,10765.0,62.88899210404088,56.691691894488855,667741.0,5.403442352648707,890,48062,27.421110879817174,5.397452006092182,65.4164720042443,36.6,31.911641235307002,42.8141986882263,148165.8
16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",21438.0,409176.0,52.393102234735174,4547.0,60280.0,75.43132050431319,55.35130022834941,1764313.0,9.736367639982248,787,50449,23.4386415562318,9.869507281304395,67.17533544399215,36.3,32.15917982064221,35.6043358034075,402066.2
16820,"Charlottesville, VA Metro Area",847.0,46653.0,18.155316914239172,410.0,5743.0,71.39125892390737,23.990380945110314,199776.0,8.901469646003523,1043,56808,,,63.748632171330314,37.8,42.15172392745695,49.44725685562492,44722.4
16860,"Chattanooga, TN-GA Metro Area",5205.0,122290.0,42.56276065091177,1699.0,5548.0,306.23648161499636,54.00585115536851,530205.0,3.301175960241793,688,42288,13.850491790911063,3.6699012646052,68.82174214694132,40.7,23.233146036284648,38.00922014473056,108892.0
16940,"Cheyenne, WY Metro Area",,,,,,,,92127.0,1.8192278050951405,642,48784,,,66.7352627054625,36.6,22.633938724454985,42.579414651557066,17931.2
16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",94799.0,1910082.0,49.63085354450751,38640.0,519987.0,74.30955004644346,54.91160950573831,9474211.0,17.624179997680017,913,57104,17.06191681819204,20.77107001311244,66.17622902939902,34.9,33.96461589244902,38.0431150177127,2067725.0
17020,"Chico, CA Metro Area",2667.0,48041.0,55.51508086842489,235.0,4037.0,58.211543225167205,55.7241061484696,220072.0,7.184012504998365,862,41657,1.270493293104075,14.251699443818385,59.46543147148141,38.5,22.48674651482427,48.85930631274037,45086.6
17060,"Chillicothe, OH Micro Area",781.0,16257.0,48.040843944147134,0.0,332.0,0.0,47.079389957200554,78090.0,0.8605455243949289,605,40811,,,68.45005904877787,41.3,15.52386676136881,33.23041573921161,13927.0
17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",27419.0,500756.0,54.75521012229509,3278.0,26005.0,126.0526821765045,58.27500517312406,2133203.0,4.255806878201465,710,51572,11.998154887275145,2.5932365555458152,68.91745348702517,38.3,29.27711402803822,38.495069061078404,443911.4
17220,"Clarksburg, WV Micro Area",,,,,,,,95616.0,0.5647590361445783,548,38866,,,76.30134796739304,44.1,19.861006817144457,35.8406662105735,16955.6
17300,"Clarksville, TN-KY Metro Area",5223.0,68946.0,75.75493864763729,110.0,3303.0,33.30305782621859,73.81417043834516,274695.0,4.059047307013232,740,42262,17.868545113671527,6.742751051165838,65.38232413493674,31.9,18.766160017398448,45.280851090841004,63015.6
17340,"Clearlake, CA Micro Area",52.0,11782.0,4.413512137158377,384.0,1852.0,207.34341252699784,31.978876338565353,64771.0,9.745101974649147,842,34910,,,65.1278495983035,44.4,15.965781179648808,34.11061179717632,11304.4
17420,"Cleveland, TN Metro Area",2621.0,27000.0,97.07407407407408,590.0,1555.0,379.42122186495175,112.44965855366836,115716.0,3.9259912198831617,701,37193,,,71.53293003081839,40.8,16.719156689224363,41.97534017949897,23487.6
17460,"Cleveland-Elyria-Mentor, OH Metro Area",20795.0,460318.0,45.17529186345092,1757.0,30633.0,57.3564456631737,45.9353377424631,2075758.0,5.927328715582452,714,46231,19.779425154570042,4.749831146019911,67.64649572080401,41.4,27.70137234751714,36.79436055225425,405798.6
17620,"Coamo, PR Micro Area",1166.0,18076.0,64.50542155344102,0.0,250.0,0.0,63.62545018007203,,,391,15902,,,80.45985850507536,35.8,15.758435684831287,39.304879570697615,16026.0
17660,"Coeur d'Alene, ID Metro Area",1720.0,31227.0,55.08053927690781,140.0,563.0,248.6678507992895,58.50896508335954,138901.0,2.5154606518311606,753,42316,,,69.93291979226774,40.0,22.889456951366213,36.39213216050633,26670.6
17780,"College Station-Bryan, TX Metro Area",3013.0,60577.0,49.73834953860376,1131.0,8926.0,126.70849204570916,59.623325611844095,230141.0,11.101455194858804,795,35961,11.849257629018732,22.802977305217237,51.800048947626046,25.2,32.08147515041762,62.236837914450426,62794.0
17820,"Colorado Springs, CO Metro Area",8390.0,147182.0,57.00425323748828,1534.0,15728.0,97.53306205493388,60.91707077527469,648943.0,6.8576130723345505,807,51683,5.520207475849189,14.733805588472332,64.19404244166523,35.3,34.08843198893083,40.482129346300134,137191.4
17860,"Columbia, MO Metro Area",2400.0,46860.0,51.21638924455826,655.0,4084.0,160.38197845249755,59.967807788944725,172319.0,5.634898066957214,726,40853,9.253767721493276,2.911460721104463,58.521699486742065,30.3,48.956186087870336,57.50305610032803,45482.8
17900,"Columbia, SC Metro Area",9194.0,189673.0,48.472898093033805,663.0,11119.0,59.6276643583056,49.09060121917208,770410.0,4.710089432899365,763,45929,33.706987188639815,4.856634778883971,67.37660938719718,37.3,29.839200243320686,41.7650410182947,170606.8
17940,"Columbia, TN Micro Area",1571.0,18056.0,87.0070890562694,0.0,579.0,0.0,84.30372954118593,81141.0,2.6386167289040063,631,45435,,,72.42549981139193,38.7,18.176610802121253,40.87826230801532,15717.4
17980,"Columbus, GA-AL Metro Area",3219.0,69001.0,46.651497804379645,369.0,4774.0,77.29367406786763,48.63436123348017,292141.0,4.752157348677522,756,36553,40.57800856435762,5.7479093999130555,58.33012026071789,36.2,20.968883757909758,40.893817949197036,63153.8
18020,"Columbus, IN Metro Area",865.0,15505.0,55.78845533698807,535.0,1974.0,271.02330293819654,80.0961153384061,76855.0,7.237004749203045,751,47192,,,67.24537782645108,39.2,23.958575300038714,36.748732802317164,14914.8
18140,"Columbus, OH Metro Area",22279.0,433751.0,51.36357034335368,4772.0,47076.0,101.36800067975189,56.25931988012321,1840631.0,7.191012212659681,758,51039,14.753962092347678,3.6172377842163908,63.03145958223393,36.2,32.53614616083515,39.83354997164052,412207.8
18180,"Concord, NH Micro Area",1810.0,32770.0,55.233445224290506,0.0,2850.0,0.0,50.81414935429534,146400.0,4.254781420765028,892,61310,,,70.11219068922131,42.8,31.774191960461934,35.10370857247403,29515.4
18260,"Cookeville, TN Micro Area",1087.0,23291.0,46.67038770340475,111.0,915.0,121.31147540983606,49.491861521936706,105761.0,3.413356530289993,570,34208,,,67.86729857819905,42.1,18.98904016722219,42.81413650575469,20661.4
18300,"Coos Bay, OR Micro Area",,,,,,,,63025.0,3.1495438318127724,643,35955,,,64.33541966333631,48.6,18.3735132029704,34.9813818783616,9668.0
18500,"Corning, NY Micro Area",735.0,21799.0,33.71714298821047,0.0,823.0,0.0,32.49049597736717,98930.0,2.281411098756697,612,45995,,,72.05982656143428,43.0,22.16114799994137,36.442544653566834,18341.2
18580,"Corpus Christi, TX Metro Area",6312.0,94282.0,66.94809189452917,904.0,9534.0,94.8185441577512,69.50759035216151,428217.0,6.870581971290257,794,41994,3.231072096623908,58.234960312178174,60.79465131058455,35.2,19.993192498572622,40.90141559188219,88358.8
18700,"Corvallis, OR Metro Area",936.0,20298.0,46.112917528820574,434.0,2479.0,175.07059298104073,60.1483953110594,85575.0,8.035056967572304,730,45913,,,59.079299440525425,33.5,48.00738300321518,56.44287768083976,20310.8
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2227.0,39513.0,56.36119758054311,415.0,3964.0,104.69223007063572,60.76776226510569,180728.0,6.532468682218583,991,51529,9.513744411491302,6.860586074100306,66.8214808186686,39.4,25.595326624031202,40.44540470527809,35823.6
18980,"Cullman, AL Micro Area",1254.0,17194.0,72.93241828544842,0.0,977.0,0.0,69.01106158164109,80459.0,3.2401595843845934,585,35786,,,75.22416234072676,41.8,14.415264745618419,37.28205195383628,15267.4
19060,"Cumberland, MD-WV Metro Area",,,,,,,,103239.0,1.0809868363699766,591,34847,,,73.4180057890009,44.9,14.78962615533177,41.55832946735859,18537.8
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",66653.0,1297316.0,51.3776134727391,30273.0,396405.0,76.36886517576721,57.22666247864908,6402922.0,17.541850423915832,855,54449,14.61643605841208,27.61292422428385,61.65628999517695,32.9,31.114052115459124,37.13754546939158,1451251.0
19140,"Dalton, GA Metro Area",1357.0,26995.0,50.26856825338025,685.0,7302.0,93.80991509175568,59.538735166341084,142493.0,14.727039222979373,689,39476,2.6113563473293424,26.465861480914853,68.06759188401001,34.9,13.16743554343312,36.06027987082885,29542.2
19180,"Danville, IL Metro Area",1168.0,18047.0,64.71989804399624,95.0,543.0,174.95395948434623,67.93975255513716,81551.0,2.0992998246496057,608,38167,,,69.84233371632835,41.6,13.489901191514095,36.636784927448154,15795.6
