cost_case,level,geography,ownership,sigma,theta,split,ell,dlnc,dlnc_A,dlnc_B,pass_through_pi,land_rent_pass,e_d,other_renters_extra_rent_demand_only_bn,other_renters_extra_rent_with_supply_bn,offset_to_other_renters_bn,offset_share_of_demand_only,offset_land_rent_part_bn,offset_structure_part_bn,land_rent_transfer_other_renters_with_supply_bn,group_renters_extra_rent_demand_only_bn,group_renters_extra_rent_with_supply_bn,other_owner_value_gain_demand_only_tn,other_owner_value_gain_with_supply_tn,owner_value_offset_tn,owner_value_offset_land_part_tn,net_frame_demand_only_bn,net_frame_with_supply_bn,net_welfare_demand_only_bn,net_welfare_with_supply_bn,offset_per_other_renter_household,offset_per_other_resident,offset_per_group_member,stock_with_over_without_demand_only,stock_with_over_without_with_supply,rent_with_over_without_demand_only,rent_with_over_without_with_supply,breakeven_dlnc_for_zero_rent_effect
A_low,central,metro_local,central,2.5,0.3672464380947375,hs_or_less,0.47238738375413475,-0.005316142111888135,-0.005316142111888135,0.0,0.7262569832402235,0.07625698324022347,0.39106145251396646,33.8564015662745,31.42342623614632,2.43297533012818,0.07186160423356239,0.2546415152280872,2.1783338149000926,33.60176005104641,10.722129236298855,10.169527230209912,1.9315696299857126,1.7961856176208588,0.13538401236485356,0.014169995405155759,8.840216781119823,8.795106088096773,3.507583155590023,3.4897882434907554,62.396655744572634,8.131210317054379,59.49093266658914,,,,,
A_low,central,metro_local,high,2.5,0.3672464380947375,hs_or_less,0.47238738375413475,-0.005316142111888135,-0.005316142111888135,0.0,0.7262569832402235,0.07625698324022347,0.39106145251396646,33.8564015662745,31.42342623614632,2.43297533012818,0.07186160423356239,0.2546415152280872,2.1783338149000926,33.60176005104641,10.722129236298855,10.169527230209912,1.9315696299857126,1.7961856176208588,0.13538401236485356,0.014169995405155759,7.296868341603534,7.261879306240484,2.334952561698801,2.325380349227399,62.396655744572634,8.131210317054379,59.49093266658914,,,,,
A_low,high,national_uniform,low,2.5,0.3672464380947375,hs_or_less,0.47238738375413475,-0.005316142111888135,-0.005316142111888135,0.0,0.7012987012987013,0.16129870129870133,0.5974025974025974,50.473428261833945,48.103192365398755,2.37023589643519,0.046960073410101034,0.5443720271718391,1.825863869263351,49.929056234662106,6.142807416630714,5.854340729401623,2.88058094715391,2.745308654411824,0.13527229274208594,0.031067984554171743,5.118903335930508,5.063694330284575,2.10474758950752,2.0816248284074703,60.7876255183826,7.921529797809774,57.95683267833609,1.0940041357310317,1.0960453727328976,1.0795390995667165,1.0755218512664968,-0.10913208629380149
A_low,high,national_uniform,central,2.5,0.3672464380947375,hs_or_less,0.47238738375413475,-0.005316142111888135,-0.005316142111888135,0.0,0.7012987012987013,0.16129870129870133,0.5974025974025974,50.473428261833945,48.103192365398755,2.37023589643519,0.046960073410101034,0.5443720271718391,1.825863869263351,49.929056234662106,6.142807416630714,5.854340729401623,2.88058094715391,2.745308654411824,0.13527229274208594,0.031067984554171743,3.9769549453855295,3.934062217466201,1.080515456274025,1.0684558616027964,60.7876255183826,7.921529797809774,57.95683267833609,1.0940041357310317,1.0960453727328976,1.0795390995667165,1.0755218512664968,-0.10913208629380149
A_low,high,national_uniform,high,2.5,0.3672464380947375,hs_or_less,0.47238738375413475,-0.005316142111888135,-0.005316142111888135,0.0,0.7012987012987013,0.16129870129870133,0.5974025974025974,50.473428261833945,48.103192365398755,2.37023589643519,0.046960073410101034,0.5443720271718391,1.825863869263351,49.929056234662106,6.142807416630714,5.854340729401623,2.88058094715391,2.745308654411824,0.13527229274208594,0.031067984554171743,2.3158367567586846,2.2908597184775523,-0.37924597642528246,-0.3755333613097858,60.7876255183826,7.921529797809774,57.95683267833609,1.0940041357310317,1.0960453727328976,1.0795390995667165,1.0755218512664968,-0.10913208629380149
A_low,high,metro_local,low,2.5,0.3672464380947375,hs_or_less,0.47238738375413475,-0.005316142111888135,-0.005316142111888135,0.0,0.7012987012987013,0.16129870129870133,0.5974025974025974,50.06739609111531,47.83783981560849,2.2295562755068232,0.04453110106723661,0.5114494207310756,1.7181068547757476,49.55594667038424,15.427476478073684,14.939520103397589,2.8553063201808704,2.731301831672064,0.1240044885088064,0.02844665239783535,14.159788879616736,14.059660859010734,6.350707345379678,6.303720983819156,57.17972297673133,7.451366549162378,54.51694500147673,,,,,
A_low,high,metro_local,central,2.5,0.3672464380947375,hs_or_less,0.47238738375413475,-0.005316142111888135,-0.005316142111888135,0.0,0.7012987012987013,0.16129870129870133,0.5974025974025974,50.06739609111531,47.83783981560849,2.2295562755068232,0.04453110106723661,0.5114494207310756,1.7181068547757476,49.55594667038424,15.427476478073684,14.939520103397589,2.8553063201808704,2.731301831672064,0.1240044885088064,0.02844665239783535,12.67233164380986,12.585659724194104,5.1682296556170035,5.1326239756800955,57.17972297673133,7.451366549162378,54.51694500147673,,,,,
A_low,high,metro_local,high,2.5,0.3672464380947375,hs_or_less,0.47238738375413475,-0.005316142111888135,-0.005316142111888135,0.0,0.7012987012987013,0.16129870129870133,0.5974025974025974,50.06739609111531,47.83783981560849,2.2295562755068232,0.04453110106723661,0.5114494207310756,1.7181068547757476,49.55594667038424,15.427476478073684,14.939520103397589,2.8553063201808704,2.731301831672064,0.1240044885088064,0.02844665239783535,10.417860770457185,10.351244842731028,3.435434321550466,3.4163345740602433,57.17972297673133,7.451366549162378,54.51694500147673,,,,,
A_central,low,national_uniform,low,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.75,0.0,0.25,21.592985738717044,17.845769166380066,3.7472165723369777,0.17353860265919946,0.0,3.7472165723369777,21.592985738717044,2.627948160265759,2.171897708672425,1.2323383897849458,1.0184801076183785,0.21385828216656738,0.0,2.1899128023803933,2.1899128023803933,0.8909483184140649,0.8909483184140649,96.1019947753229,12.523516237880765,91.62666223182845,1.100851184509372,1.107068836864351,1.0325463076696604,1.026747197652535,-0.04270385985409624
A_central,low,national_uniform,central,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.75,0.0,0.25,21.592985738717044,17.845769166380066,3.7472165723369777,0.17353860265919946,0.0,3.7472165723369777,21.592985738717044,2.627948160265759,2.171897708672425,1.2323383897849458,1.0184801076183785,0.21385828216656738,0.0,1.7013770289933883,1.7013770289933883,0.4531429154183446,0.4531429154183446,96.1019947753229,12.523516237880765,91.62666223182845,1.100851184509372,1.107068836864351,1.0325463076696604,1.026747197652535,-0.04270385985409624
A_central,low,national_uniform,high,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.75,0.0,0.25,21.592985738717044,17.845769166380066,3.7472165723369777,0.17353860265919946,0.0,3.7472165723369777,21.592985738717044,2.627948160265759,2.171897708672425,1.2323383897849458,1.0184801076183785,0.21385828216656738,0.0,0.9907357551081879,0.9907357551081879,-0.17072272490281534,-0.17072272490281534,96.1019947753229,12.523516237880765,91.62666223182845,1.100851184509372,1.107068836864351,1.0325463076696604,1.026747197652535,-0.04270385985409624
A_central,low,metro_local,low,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.75,0.0,0.25,22.146225995032054,18.458460634800232,3.687765360231822,0.16651890760344804,0.0,3.687765360231822,22.146225995032054,7.161082076241696,6.29993837421434,1.2638331911911675,1.0585509517679283,0.20528223942323917,0.0,6.591247018267626,6.591247018267626,2.824635128593071,2.824635128593071,94.57729505092104,12.324825234628642,90.17296559442417,,,,,
A_central,low,metro_local,central,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.75,0.0,0.25,22.146225995032054,18.458460634800232,3.687765360231822,0.16651890760344804,0.0,3.687765360231822,22.146225995032054,7.161082076241696,6.29993837421434,1.2638331911911675,1.0585509517679283,0.20528223942323917,0.0,5.920493831459865,5.920493831459865,2.3009849755033294,2.3009849755033294,94.57729505092104,12.324825234628642,90.17296559442417,,,,,
A_central,low,metro_local,high,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.75,0.0,0.25,22.146225995032054,18.458460634800232,3.687765360231822,0.16651890760344804,0.0,3.687765360231822,22.146225995032054,7.161082076241696,6.29993837421434,1.2638331911911675,1.0585509517679283,0.20528223942323917,0.0,4.901367846628352,4.901367846628352,1.5334826009789564,1.5334826009789564,94.57729505092104,12.324825234628642,90.17296559442417,,,,,
A_central,central,national_uniform,low,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.7262569832402235,0.07625698324022347,0.39106145251396646,33.47498223794534,29.91169608158136,3.5632861563639793,0.10644624487133679,0.37323256450817865,3.1900535918558006,33.10174967343716,4.074032144123679,3.640366720896592,1.9104586187551595,1.707097472806592,0.20336114594856758,0.021300843853965717,3.394958578187269,3.357106157907279,1.387180018841609,1.3715264970155974,91.38487220350521,11.908805156572368,87.12920931626154,1.097507752025312,1.1017057111173896,1.051375703461604,1.045657264552504,-0.06898315822584777
A_central,central,national_uniform,central,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.7262569832402235,0.07625698324022347,0.39106145251396646,33.47498223794534,29.91169608158136,3.5632861563639793,0.10644624487133679,0.37323256450817865,3.1900535918558006,33.10174967343716,4.074032144123679,3.640366720896592,1.9104586187551595,1.707097472806592,0.20336114594856758,0.021300843853965717,2.637595676427553,2.6081875473521965,0.7082298460183115,0.7001536491674869,91.38487220350521,11.908805156572368,87.12920931626154,1.097507752025312,1.1017057111173896,1.051375703461604,1.045657264552504,-0.06898315822584777
A_central,central,national_uniform,high,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.7262569832402235,0.07625698324022347,0.39106145251396646,33.47498223794534,29.91169608158136,3.5632861563639793,0.10644624487133679,0.37323256450817865,3.1900535918558006,33.10174967343716,4.074032144123679,3.640366720896592,1.9104586187551595,1.707097472806592,0.20336114594856758,0.021300843853965717,1.5359090311108803,1.5187842642489278,-0.25932976295975063,-0.2566055661475399,91.38487220350521,11.908805156572368,87.12920931626154,1.097507752025312,1.1017057111173896,1.051375703461604,1.045657264552504,-0.06898315822584777
A_central,central,metro_local,low,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.7262569832402235,0.07625698324022347,0.39106145251396646,33.8564015662745,30.414492057470063,3.441909508804436,0.1016620003772946,0.35976026926672944,3.0821492395377064,33.49664129700777,10.722129236298855,9.940005912309704,1.9315696299857126,1.7400452198154897,0.19152441017022284,0.020019497640322924,9.857072920292119,9.78375855115064,4.307711938858435,4.274563007494153,88.27201824258809,11.503154085365807,84.1613165152767,,,,,
A_central,central,metro_local,central,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.7262569832402235,0.07625698324022347,0.39106145251396646,33.8564015662745,30.414492057470063,3.441909508804436,0.1016620003772946,0.35976026926672944,3.0821492395377064,33.49664129700777,10.722129236298855,9.940005912309704,1.9315696299857126,1.7400452198154897,0.19152441017022284,0.020019497640322924,8.840216781119823,8.776480204904614,3.507583155590023,3.48244337723882,88.27201824258809,11.503154085365807,84.1613165152767,,,,,
A_central,central,metro_local,high,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.7262569832402235,0.07625698324022347,0.39106145251396646,33.8564015662745,30.414492057470063,3.441909508804436,0.1016620003772946,0.35976026926672944,3.0821492395377064,33.49664129700777,10.722129236298855,9.940005912309704,1.9315696299857126,1.7400452198154897,0.19152441017022284,0.020019497640322924,7.296868341603534,7.2474320096243465,2.334952561698801,2.321429827732112,88.27201824258809,11.503154085365807,84.1613165152767,,,,,
A_central,high,national_uniform,low,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.7012987012987013,0.16129870129870133,0.5974025974025974,50.473428261833945,47.12267662268332,3.350751639150623,0.06638644836582919,0.7691110218880155,2.5816406172626074,49.70431723994593,6.142807416630714,5.735008249245325,2.88058094715391,2.689349408842085,0.1912315383118248,0.04389411680941703,5.118903335930508,5.0409017990580764,2.10474758950752,2.0720815996183055,85.93416214484544,11.198496738030217,81.9323310346393,1.0940041357310317,1.0968886779626907,1.0795390995667165,1.0738687308271282,-0.10913208629380149
A_central,high,national_uniform,central,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.7012987012987013,0.16129870129870133,0.5974025974025974,50.473428261833945,47.12267662268332,3.350751639150623,0.06638644836582919,0.7691110218880155,2.5816406172626074,49.70431723994593,6.142807416630714,5.735008249245325,2.88058094715391,2.689349408842085,0.1912315383118248,0.04389411680941703,3.9769549453855295,3.916354348450035,1.080515456274025,1.0634798505300076,85.93416214484544,11.198496738030217,81.9323310346393,1.0940041357310317,1.0968886779626907,1.0795390995667165,1.0738687308271282,-0.10913208629380149
A_central,high,national_uniform,high,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.7012987012987013,0.16129870129870133,0.5974025974025974,50.473428261833945,47.12267662268332,3.350751639150623,0.06638644836582919,0.7691110218880155,2.5816406172626074,49.70431723994593,6.142807416630714,5.735008249245325,2.88058094715391,2.689349408842085,0.1912315383118248,0.04389411680941703,2.3158367567586846,2.280548177483333,-0.37924597642528246,-0.37399814678449866,85.93416214484544,11.198496738030217,81.9323310346393,1.0940041357310317,1.0968886779626907,1.0795390995667165,1.0738687308271282,-0.10913208629380149
A_central,high,metro_local,low,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.7012987012987013,0.16129870129870133,0.5974025974025974,50.06739609111531,46.913492518299634,3.153903572815679,0.06299316159913804,0.722703101510163,2.431200471305516,49.34469298960515,15.427476478073684,14.736913430525048,2.8553063201808704,2.679893116181225,0.1754132039996457,0.040196405786730796,14.159788879616736,14.018287429604623,6.350707345379678,6.284317944553209,80.88575048321171,10.540613771419713,77.11901668867615,,,,,
A_central,high,metro_local,central,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.7012987012987013,0.16129870129870133,0.5974025974025974,50.06739609111531,46.913492518299634,3.153903572815679,0.06299316159913804,0.722703101510163,2.431200471305516,49.34469298960515,15.427476478073684,14.736913430525048,2.8553063201808704,2.679893116181225,0.1754132039996457,0.040196405786730796,12.67233164380986,12.549844935240591,5.1682296556170035,5.117921534908552,80.88575048321171,10.540613771419713,77.11901668867615,,,,,
A_central,high,metro_local,high,2.0,0.4167931684997487,hs_or_less,0.47238738375413475,-0.0075095338365969945,-0.0075095338365969945,0.0,0.7012987012987013,0.16129870129870133,0.5974025974025974,50.06739609111531,46.913492518299634,3.153903572815679,0.06299316159913804,0.722703101510163,2.431200471305516,49.34469298960515,15.427476478073684,14.736913430525048,2.8553063201808704,2.679893116181225,0.1754132039996457,0.040196405786730796,10.417860770457185,10.323715206926142,3.435434321550466,3.408449583087773,80.88575048321171,10.540613771419713,77.11901668867615,,,,,
A_high,low,national_uniform,low,1.5,0.4892574641316299,hs_or_less,0.47238738375413475,-0.011669014042442914,-0.011669014042442914,0.0,0.75,0.0,0.25,21.592985738717044,15.761110765100362,5.8318749736166815,0.2700819166086841,0.0,5.8318749736166815,21.592985738717044,2.627948160265759,1.9181868843929177,1.2323383897849458,0.899506075561368,0.3328323142235778,0.0,2.1899128023803933,2.1899128023803933,0.8909483184140649,0.8909483184140649,149.5656328973041,19.49062177738764,142.60057513904908,1.100851184509372,1.1105278526345441,1.0325463076696604,1.0235491376126575,-0.04270385985409624
A_high,low,national_uniform,central,1.5,0.4892574641316299,hs_or_less,0.47238738375413475,-0.011669014042442914,-0.011669014042442914,0.0,0.75,0.0,0.25,21.592985738717044,15.761110765100362,5.8318749736166815,0.2700819166086841,0.0,5.8318749736166815,21.592985738717044,2.627948160265759,1.9181868843929177,1.2323383897849458,0.899506075561368,0.3328323142235778,0.0,1.7013770289933883,1.7013770289933883,0.4531429154183446,0.4531429154183446,149.5656328973041,19.49062177738764,142.60057513904908,1.100851184509372,1.1105278526345441,1.0325463076696604,1.0235491376126575,-0.04270385985409624
A_high,low,national_uniform,high,1.5,0.4892574641316299,hs_or_less,0.47238738375413475,-0.011669014042442914,-0.011669014042442914,0.0,0.75,0.0,0.25,21.592985738717044,15.761110765100362,5.8318749736166815,0.2700819166086841,0.0,5.8318749736166815,21.592985738717044,2.627948160265759,1.9181868843929177,1.2323383897849458,0.899506075561368,0.3328323142235778,0.0,0.9907357551081879,0.9907357551081879,-0.17072272490281534,-0.17072272490281534,149.5656328973041,19.49062177738764,142.60057513904908,1.100851184509372,1.1105278526345441,1.0325463076696604,1.0235491376126575,-0.04270385985409624
A_high,low,metro_local,low,1.5,0.4892574641316299,hs_or_less,0.47238738375413475,-0.011669014042442914,-0.011669014042442914,0.0,0.75,0.0,0.25,22.146225995032054,16.398927588849045,5.74729840618301,0.2595159286946801,0.0,5.74729840618301,22.146225995032054,7.161082076241696,5.817778157739401,1.2638331911911675,0.9439124009824983,0.31992079020866926,0.0,6.591247018267626,6.591247018267626,2.824635128593071,2.824635128593071,147.39656241933164,19.207959701376584,140.53251517310497,,,,,
A_high,low,metro_local,central,1.5,0.4892574641316299,hs_or_less,0.47238738375413475,-0.011669014042442914,-0.011669014042442914,0.0,0.75,0.0,0.25,22.146225995032054,16.398927588849045,5.74729840618301,0.2595159286946801,0.0,5.74729840618301,22.146225995032054,7.161082076241696,5.817778157739401,1.2638331911911675,0.9439124009824983,0.31992079020866926,0.0,5.920493831459865,5.920493831459865,2.3009849755033294,2.3009849755033294,147.39656241933164,19.207959701376584,140.53251517310497,,,,,
A_high,low,metro_local,high,1.5,0.4892574641316299,hs_or_less,0.47238738375413475,-0.011669014042442914,-0.011669014042442914,0.0,0.75,0.0,0.25,22.146225995032054,16.398927588849045,5.74729840618301,0.2595159286946801,0.0,5.74729840618301,22.146225995032054,7.161082076241696,5.817778157739401,1.2638331911911675,0.9439124009824983,0.31992079020866926,0.0,4.901367846628352,4.901367846628352,1.5334826009789564,1.5334826009789564,147.39656241933164,19.207959701376584,140.53251517310497,,,,,
A_high,central,national_uniform,low,1.5,0.4892574641316299,hs_or_less,0.47238738375413475,-0.011669014042442914,-0.011669014042442914,0.0,0.7262569832402235,0.07625698324022347,0.39106145251396646,33.47498223794534,27.929636665060166,5.545345572885175,0.16565641569181436,0.5800555654513531,4.965290007433822,32.89492667249399,4.074032144123679,3.399142581714913,1.9104586187551595,1.5939788916446451,0.3164797271105144,0.03310448819647968,3.394958578187269,3.3361306270996023,1.387180018841609,1.3628541201605389,142.21723270731923,18.533016169753022,135.59437944325543,1.097507752025312,1.1040378385827563,1.051375703461604,1.042503255483233,-0.06898315822584777
A_high,central,national_uniform,central,1.5,0.4892574641316299,hs_or_less,0.47238738375413475,-0.011669014042442914,-0.011669014042442914,0.0,0.7262569832402235,0.07625698324022347,0.39106145251396646,33.47498223794534,27.929636665060166,5.545345572885175,0.16565641569181436,0.5800555654513531,4.965290007433822,32.89492667249399,4.074032144123679,3.399142581714913,1.9104586187551595,1.5939788916446451,0.3164797271105144,0.03310448819647968,2.637595676427553,2.5918913339831837,0.7082298460183115,0.6956800965854194,142.21723270731923,18.533016169753022,135.59437944325543,1.097507752025312,1.1040378385827563,1.051375703461604,1.042503255483233,-0.06898315822584777
A_high,central,national_uniform,high,1.5,0.4892574641316299,hs_or_less,0.47238738375413475,-0.011669014042442914,-0.011669014042442914,0.0,0.7262569832402235,0.07625698324022347,0.39106145251396646,33.47498223794534,27.929636665060166,5.545345572885175,0.16565641569181436,0.5800555654513531,4.965290007433822,32.89492667249399,4.074032144123679,3.399142581714913,1.9104586187551595,1.5939788916446451,0.3164797271105144,0.03310448819647968,1.5359090311108803,1.5092947501774323,-0.25932976295975063,-0.2550943156365302,142.21723270731923,18.533016169753022,135.59437944325543,1.097507752025312,1.1040378385827563,1.051375703461604,1.042503255483233,-0.06898315822584777
A_high,central,metro_local,low,1.5,0.4892574641316299,hs_or_less,0.47238738375413475,-0.011669014042442914,-0.011669014042442914,0.0,0.7262569832402235,0.07625698324022347,0.39106145251396646,33.8564015662745,28.492928183512355,5.363473382762145,0.15841829416699973,0.559194104383586,4.804279278378559,33.29720746189091,10.722129236298855,9.502287541246906,1.9315696299857126,1.6331266619229483,0.29844296806276405,0.031117275589107065,9.857072920292119,9.743105217382192,4.307711938858435,4.256190096741693,137.55289587821528,17.925183854151307,131.1472541138078,,,,,
A_high,central,metro_local,central,1.5,0.4892574641316299,hs_or_less,0.47238738375413475,-0.011669014042442914,-0.011669014042442914,0.0,0.7262569832402235,0.07625698324022347,0.39106145251396646,33.8564015662745,28.492928183512355,5.363473382762145,0.15841829416699973,0.559194104383586,4.804279278378559,33.29720746189091,10.722129236298855,9.502287541246906,1.9315696299857126,1.6331266619229483,0.29844296806276405,0.031117275589107065,8.840216781119823,8.741136783909983,3.507583155590023,3.468510229132112,137.55289587821528,17.925183854151307,131.1472541138078,,,,,
